id|istat_id|city_name|province_id|province_name|region_id|region_name|population|source_id|wikipedia_url|geoname_url|geo_location
7415|092018|Domus de Maria|092|Cagliari|020|Sardegna|1545|1|||38.944031,8.863544
7416|092019|Domusnovas|092|Cagliari|020|Sardegna|6582|1|||39.324736,8.648734
7417|092020|Donorì|092|Cagliari|020|Sardegna|2138|1|||39.431042,9.127342
7418|092021|Fluminimaggiore|092|Cagliari|020|Sardegna|3134|1|||39.439237,8.49793
7420|092023|Genuri|092|Cagliari|020|Sardegna|386|1|||39.744246,8.923334
7422|092025|Gesturi|092|Cagliari|020|Sardegna|1430|1|||39.734146,9.020536
7423|092026|Giba|092|Cagliari|020|Sardegna|2093|1|||39.071831,8.635638
7425|092028|Gonnesa|092|Cagliari|020|Sardegna|5169|1|||39.266133,8.472332
7426|092029|Gonnosfanadiga|092|Cagliari|020|Sardegna|6970|1|||39.495639,8.661632
7427|092030|Guamaggiore|092|Cagliari|020|Sardegna|1082|1|||39.568644,9.074039
7431|092034|Las Plassas|092|Cagliari|020|Sardegna|269|1|||39.680145,8.984936
7432|092035|Lunamatrona|092|Cagliari|020|Sardegna|1858|1|||39.650544,8.899335
7433|092036|Mandas|092|Cagliari|020|Sardegna|2464|1|||39.655746,9.128739
7436|092039|Muravera|092|Cagliari|020|Sardegna|4650|1|||39.420945,9.573551
7437|092040|Musei|092|Cagliari|020|Sardegna|1506|1|||39.302136,8.667735
7438|092041|Narcao|092|Cagliari|020|Sardegna|3365|1|||39.167633,8.674937
7439|092042|Nuraminis|092|Cagliari|020|Sardegna|2822|1|||39.442941,9.01474
7441|092044|Ortacesus|092|Cagliari|020|Sardegna|1009|1|||39.538643,9.08434
7442|092045|Pabillonis|092|Cagliari|020|Sardegna|3044|1|||39.591141,8.720732
7443|092046|Pauli Arbarei|092|Cagliari|020|Sardegna|720|1|||39.660744,8.922035
7444|092047|Perdaxius|092|Cagliari|020|Sardegna|1465|1|||39.161033,8.611436
7447|092050|Pula|092|Cagliari|020|Sardegna|6535|1|||39.007433,9.001646
7452|092055|San Gavino Monreale|092|Cagliari|020|Sardegna|9460|1|||39.550941,8.791934
7453|092056|San Giovanni Suergiu|092|Cagliari|020|Sardegna|6116|1|||39.112031,8.521735
7455|092058|San Nicolò Gerrei|092|Cagliari|020|Sardegna|977|1|||39.497444,9.307145
7459|092062|Sant'Anna Arresi|092|Cagliari|020|Sardegna|2583|1|||39.00183,8.646339
7460|092063|Sant'Antioco|092|Cagliari|020|Sardegna|11730|1|||39.060529,8.453634
7464|092067|Segariu|092|Cagliari|020|Sardegna|1358|1|||39.564443,8.981638
7466|092069|Selegas|092|Cagliari|020|Sardegna|1523|1|||39.567844,9.10414
7468|092071|Serdiana|092|Cagliari|020|Sardegna|2279|1|||39.374241,9.158944
7471|092074|Sestu|092|Cagliari|020|Sardegna|15233|1|||39.294339,9.093044
7472|092075|Settimo San Pietro|092|Cagliari|020|Sardegna|5949|1|||39.29174,9.185145
7474|092077|Siddi|092|Cagliari|020|Sardegna|799|1|||39.673044,8.887134
7475|092078|Siliqua|092|Cagliari|020|Sardegna|4150|1|||39.300237,8.808738
7476|092079|Silius|092|Cagliari|020|Sardegna|1385|1|||39.516745,9.293545
7477|092080|Sinnai|092|Cagliari|020|Sardegna|15235|1|||39.30424,9.203546
7480|092083|Suelli|092|Cagliari|020|Sardegna|1171|1|||39.562744,9.132141
7481|092084|Teulada|092|Cagliari|020|Sardegna|3988|1|||38.96743,8.772242
7483|092086|Tuili|092|Cagliari|020|Sardegna|1185|1|||39.713345,8.960835
7484|092087|Turri|092|Cagliari|020|Sardegna|533|1|||39.704845,8.916534
7486|092089|Ussaramanna|092|Cagliari|020|Sardegna|611|1|||39.692845,8.907634
7487|092090|Uta|092|Cagliari|020|Sardegna|6692|1|||39.291138,8.954241
7491|092094|Villamassargia|092|Cagliari|020|Sardegna|3713|1|||39.275935,8.641435
7492|092095|Villanovaforru|092|Cagliari|020|Sardegna|700|1|||39.631843,8.869035
7494|092097|Villaputzu|092|Cagliari|020|Sardegna|4831|1|||39.441045,9.573951
7495|092098|Villasalto|092|Cagliari|020|Sardegna|1353|1|||39.492145,9.393047
7496|092099|Villa San Pietro|092|Cagliari|020|Sardegna|1778|1|||39.035733,8.999345
7497|092100|Villasimius|092|Cagliari|020|Sardegna|2887|1|||39.14314,9.520854
7502|092105|Quartucciu|092|Cagliari|020|Sardegna|10766|1|||39.254139,9.178846
7504|092107|Piscinas|092|Cagliari|020|Sardegna|886|1|||39.074431,8.665938
7508|093002|Arba|093|Pordenone|006|Friuli-Venezia Giulia|1228|1|||46.14692,12.790316
7511|093005|Azzano Decimo|093|Pordenone|006|Friuli-Venezia Giulia|12880|1|||45.894313,12.694519
7513|093007|Brugnera|093|Pordenone|006|Friuli-Venezia Giulia|8112|1|||45.901612,12.534115
7516|093010|Casarsa della Delizia|093|Pordenone|006|Friuli-Venezia Giulia|8135|1|||45.952516,12.842521
7518|093012|Cavasso Nuovo|093|Pordenone|006|Friuli-Venezia Giulia|1408|1|||46.197821,12.773015
7520|093014|Cimolais|093|Pordenone|006|Friuli-Venezia Giulia|465|1|||46.288121,12.437606
7529|093024|Frisanco|093|Pordenone|006|Friuli-Venezia Giulia|650|1|||46.212321,12.725514
7530|093025|Maniago|093|Pordenone|006|Friuli-Venezia Giulia|11708|1|||46.16802,12.706714
7532|093027|Montereale Valcellina|093|Pordenone|006|Friuli-Venezia Giulia|4656|1|||46.146619,12.655613
7536|093031|Polcenigo|093|Pordenone|006|Friuli-Venezia Giulia|3127|1|||46.035615,12.491111
7537|093032|Porcia|093|Pordenone|006|Friuli-Venezia Giulia|13616|1|||45.965514,12.613515
7539|093034|Prata di Pordenone|093|Pordenone|006|Friuli-Venezia Giulia|6964|1|||45.890912,12.594516
7540|093035|Pravisdomini|093|Pordenone|006|Friuli-Venezia Giulia|2576|1|||45.819111,12.69202
7544|093039|San Martino al Tagliamento|093|Pordenone|006|Friuli-Venezia Giulia|1336|1|||46.013317,12.869821
7545|093040|San Quirino|093|Pordenone|006|Friuli-Venezia Giulia|3816|1|||46.035116,12.678516
7546|093041|San Vito al Tagliamento|093|Pordenone|006|Friuli-Venezia Giulia|13316|1|||45.912915,12.860022
7549|093044|Spilimbergo|093|Pordenone|006|Friuli-Venezia Giulia|11087|1|||46.10922,12.892719
7550|093045|Tramonti di Sopra|093|Pordenone|006|Friuli-Venezia Giulia|409|1|||46.310224,12.789413
7551|093046|Tramonti di Sotto|093|Pordenone|006|Friuli-Venezia Giulia|440|1|||46.284824,12.796014
7553|093048|Valvasone|093|Pordenone|006|Friuli-Venezia Giulia|1936|1|||45.994617,12.868221
7555|093050|Vivaro|093|Pordenone|006|Friuli-Venezia Giulia|1272|1|||46.076318,12.776817
7557|093052|Vajont|093|Pordenone|006|Friuli-Venezia Giulia|1372|1|||46.146219,12.695214
7562|094005|Cantalupo nel Sannio|094|Isernia|014|Molise|736|1|||41.521825,14.392925
7566|094009|Castel del Giudice|094|Isernia|014|Molise|353|1|||41.85453,14.231116
7567|094010|Castelpetroso|094|Isernia|014|Molise|1644|1|||41.559425,14.345023
7570|094013|Castelverrino|094|Isernia|014|Molise|130|1|||41.76643,14.397621
7571|094014|Cerro al Volturno|094|Isernia|014|Molise|1440|1|||41.655925,14.102316
7572|094015|Chiauci|094|Isernia|014|Molise|277|1|||41.676528,14.382422
7574|094017|Colli a Volturno|094|Isernia|014|Molise|1407|1|||41.598724,14.104917
7576|094019|Filignano|094|Isernia|014|Molise|756|1|||41.544923,14.056317
7577|094020|Forlì del Sannio|094|Isernia|014|Molise|833|1|||41.695927,14.179517
7578|094021|Fornelli|094|Isernia|014|Molise|1985|1|||41.604924,14.139418
7583|094026|Macchiagodena|094|Isernia|014|Molise|1959|1|||41.559826,14.407824
7587|094030|Monteroduni|094|Isernia|014|Molise|2395|1|||41.521123,14.17702
7588|094031|Pesche|094|Isernia|014|Molise|1312|1|||41.606125,14.277621
7590|094033|Pescopennataro|094|Isernia|014|Molise|387|1|||41.878931,14.293317
7591|094034|Pettoranello del Molise|094|Isernia|014|Molise|428|1|||41.573125,14.277521
7593|094036|Pizzone|094|Isernia|014|Molise|328|1|||41.672525,14.036415
7595|094038|Pozzilli|094|Isernia|014|Molise|2201|1|||41.511422,14.062517
7596|094039|Rionero Sannitico|094|Isernia|014|Molise|1131|1|||41.711927,14.138616
7598|094041|Roccasicura|094|Isernia|014|Molise|627|1|||41.696627,14.234419
7601|094044|Sant'Agapito|094|Isernia|014|Molise|1332|1|||41.544524,14.22242
7602|094045|Santa Maria del Molise|094|Isernia|014|Molise|654|1|||41.552725,14.368224
7604|094047|Sant'Elena Sannita|094|Isernia|014|Molise|277|1|||41.576726,14.472926
7606|094049|Sessano del Molise|094|Isernia|014|Molise|927|1|||41.639527,14.328522
7609|094052|Venafro|094|Isernia|014|Molise|11198|1|||41.483421,14.045117
7611|095002|Aidomaggiore|095|Oristano|020|Sardegna|542|1|||40.170753,8.856527
7612|095003|Albagiara|095|Oristano|020|Sardegna|289|1|||39.787646,8.862032
7620|095011|Baratili San Pietro|095|Oristano|020|Sardegna|1251|1|||39.992747,8.555723
7621|095012|Baressa|095|Oristano|020|Sardegna|849|1|||39.712745,8.875334
7624|095015|Bonarcado|095|Oristano|020|Sardegna|1702|1|||40.09585,8.657124
7627|095018|Cabras|095|Oristano|020|Sardegna|8804|1|||39.931046,8.532924
7628|095019|Cuglieri|095|Oristano|020|Sardegna|3146|1|||40.187951,8.566421
7629|095020|Fordongianus|095|Oristano|020|Sardegna|1057|1|||39.994549,8.809828
7630|095021|Ghilarza|095|Oristano|020|Sardegna|4572|1|||40.119652,8.834927
7631|095022|Gonnoscodina|095|Oristano|020|Sardegna|562|1|||39.700144,8.835433
7634|095025|Marrubiu|095|Oristano|020|Sardegna|4962|1|||39.752143,8.637228
7637|095028|Mogorella|095|Oristano|020|Sardegna|513|1|||39.864447,8.858731
7638|095029|Mogoro|095|Oristano|020|Sardegna|4779|1|||39.684743,8.777332
7640|095031|Narbolia|095|Oristano|020|Sardegna|1737|1|||40.050348,8.577523
7642|095033|Norbello|095|Oristano|020|Sardegna|1223|1|||40.134752,8.832027
7645|095036|Nureci|095|Oristano|020|Sardegna|393|1|||39.823348,8.973834
7646|095037|Ollastra|095|Oristano|020|Sardegna|1274|1|||39.950948,8.734227
7648|095039|Palmas Arborea|095|Oristano|020|Sardegna|1335|1|||39.876646,8.643127
7650|095041|Paulilatino|095|Oristano|020|Sardegna|2517|1|||40.084051,8.763526
7653|095044|Ruinas|095|Oristano|020|Sardegna|825|1|||39.907148,8.897631
7654|095045|Samugheo|095|Oristano|020|Sardegna|3509|1|||39.94615,8.940532
7656|095047|Santa Giusta|095|Oristano|020|Sardegna|4408|1|||39.878246,8.610326
7658|095049|Santu Lussurgiu|095|Oristano|020|Sardegna|2664|1|||40.141151,8.654523
7659|095050|San Vero Milis|095|Oristano|020|Sardegna|2403|1|||40.014548,8.598224
7660|095051|Scano di Montiferro|095|Oristano|020|Sardegna|1725|1|||40.215252,8.586921
7661|095052|Sedilo|095|Oristano|020|Sardegna|2445|1|||40.172254,8.921728
7663|095054|Senis|095|Oristano|020|Sardegna|576|1|||39.824147,8.940033
7665|095056|Siamaggiore|095|Oristano|020|Sardegna|996|1|||39.950147,8.636025
7666|095057|Siamanna|095|Oristano|020|Sardegna|863|1|||39.920748,8.761028
7668|095059|Simaxis|095|Oristano|020|Sardegna|2157|1|||39.930347,8.692127
7671|095062|Solarussa|095|Oristano|020|Sardegna|2493|1|||39.955747,8.671526
7674|095065|Terralba|095|Oristano|020|Sardegna|10229|1|||39.717443,8.637729
7676|095067|Tresnuraghes|095|Oristano|020|Sardegna|1296|1|||40.251752,8.519819
7677|095068|Ulà Tirso|095|Oristano|020|Sardegna|634|1|||40.045951,8.904029
7678|095069|Uras|095|Oristano|020|Sardegna|3106|1|||39.700643,8.70003
7680|095071|Villanova Truschedu|095|Oristano|020|Sardegna|321|1|||39.988649,8.752027
7681|095072|Villaurbana|095|Oristano|020|Sardegna|1794|1|||39.885647,8.777429
7682|095073|Villa Verde|095|Oristano|020|Sardegna|395|1|||39.795246,8.821131
7684|095075|Zerfaliu|095|Oristano|020|Sardegna|1157|1|||39.959648,8.709627
7685|095076|Siapiccia|095|Oristano|020|Sardegna|376|1|||39.927948,8.762128
7687|095078|Soddì|095|Oristano|020|Sardegna|142|1|||40.130453,8.878428
7688|096001|Ailoche|096|Biella|001|Piemonte|317|1|||45.698568,8.221022
7693|096006|Borriana|096|Biella|001|Piemonte|850|1|||45.506161,8.038621
7694|096007|Brusnengo|096|Biella|001|Piemonte|2101|1|||45.593865,8.251924
7697|096010|Camburzano|096|Biella|001|Piemonte|1184|1|||45.542762,8.00282
7699|096012|Candelo|096|Biella|001|Piemonte|7804|1|||45.546963,8.105722
7701|096014|Casapinta|096|Biella|001|Piemonte|449|1|||45.615665,8.195923
7702|096015|Castelletto Cervo|096|Biella|001|Piemonte|858|1|||45.521363,8.225425
7706|096019|Coggiola|096|Biella|001|Piemonte|2360|1|||45.684367,8.183621
7712|096025|Dorzano|096|Biella|001|Piemonte|446|1|||45.42606,8.098524
7713|096026|Gaglianico|096|Biella|001|Piemonte|3837|1|||45.537862,8.075022
7714|096027|Gifflenga|096|Biella|001|Piemonte|111|1|||45.493063,8.232226
7716|096029|Lessona|096|Biella|001|Piemonte|2450|1|||45.585165,8.195123
7721|096034|Miagliano|096|Biella|001|Piemonte|592|1|||45.613464,8.044719
7724|096038|Muzzano|096|Biella|001|Piemonte|673|1|||45.560762,7.988919
7730|096044|Piedicavallo|096|Biella|001|Piemonte|187|1|||45.689865,7.954816
7732|096047|Ponderano|096|Biella|001|Piemonte|3833|1|||45.538462,8.055921
7734|096049|Pralungo|096|Biella|001|Piemonte|2743|1|||45.590163,8.03852
7735|096050|Pray|096|Biella|001|Piemonte|2439|1|||45.674667,8.204322
7736|096051|Quaregna|096|Biella|001|Piemonte|1298|1|||45.581164,8.163723
7739|096054|Roppolo|096|Biella|001|Piemonte|855|1|||45.420559,8.069724
7740|096055|Rosazza|096|Biella|001|Piemonte|89|1|||45.675765,7.977117
7743|096058|Salussola|096|Biella|001|Piemonte|2030|1|||45.44676,8.112324
7748|096063|Sordevolo|096|Biella|001|Piemonte|1334|1|||45.573462,7.973419
7752|096067|Ternengo|096|Biella|001|Piemonte|307|1|||45.588964,8.113721
7753|096068|Tollegno|096|Biella|001|Piemonte|2679|1|||45.587463,8.05132
7754|096069|Torrazzo|096|Biella|001|Piemonte|188|1|||45.49876,7.95522
7758|096073|Valle Mosso|096|Biella|001|Piemonte|3957|1|||45.629865,8.150221
7761|096076|Verrone|096|Biella|001|Piemonte|1134|1|||45.503662,8.119023
7763|096078|Villa del Bosco|096|Biella|001|Piemonte|375|1|||45.620566,8.279624
7765|096080|Viverone|096|Biella|001|Piemonte|1417|1|||45.427259,8.049423
7767|096082|Zubiena|096|Biella|001|Piemonte|1271|1|||45.49266,7.995521
7768|096083|Zumaglia|096|Biella|001|Piemonte|1073|1|||45.593864,8.089421
7770|097001|Abbadia Lariana|097|Lecco|003|Lombardia|3151|1|||45.900483,9.334142
7771|097002|Airuno|097|Lecco|003|Lombardia|2610|1|||45.75388,9.424247
7772|097003|Annone di Brianza|097|Lecco|003|Lombardia|2000|1|||45.802881,9.330444
7774|097005|Barzago|097|Lecco|003|Lombardia|2451|1|||45.755479,9.314244
7776|097007|Barzio|097|Lecco|003|Lombardia|1292|1|||45.943485,9.466944
7778|097009|Bosisio Parini|097|Lecco|003|Lombardia|3090|1|||45.80228,9.290743
7783|097014|Carenno|097|Lecco|003|Lombardia|1459|1|||45.803482,9.462047
7785|097016|Casatenovo|097|Lecco|003|Lombardia|11884|1|||45.696378,9.311646
7787|097018|Cassina Valsassina|097|Lecco|003|Lombardia|457|1|||45.932085,9.478945
7789|097020|Cernusco Lombardone|097|Lecco|003|Lombardia|3540|1|||45.690878,9.399248
7790|097021|Cesana Brianza|097|Lecco|003|Lombardia|2265|1|||45.816781,9.299543
7796|097027|Crandola Valsassina|097|Lecco|003|Lombardia|259|1|||46.023286,9.379141
7797|097028|Cremella|097|Lecco|003|Lombardia|1530|1|||45.738579,9.300645
7799|097030|Dervio|097|Lecco|003|Lombardia|2742|1|||46.075987,9.304638
7800|097031|Dolzago|097|Lecco|003|Lombardia|2103|1|||45.76698,9.339345
7801|097032|Dorio|097|Lecco|003|Lombardia|346|1|||46.101688,9.320038
7802|097033|Ello|097|Lecco|003|Lombardia|1110|1|||45.78568,9.365345
7809|097040|Introbio|097|Lecco|003|Lombardia|1605|1|||45.973986,9.451643
7810|097041|Introzzo|097|Lecco|003|Lombardia|137|1|||46.081188,9.340939
7814|097045|Malgrate|097|Lecco|003|Lombardia|4207|1|||45.847682,9.377044
7816|097047|Margno|097|Lecco|003|Lombardia|367|1|||46.030987,9.381641
7817|097048|Merate|097|Lecco|003|Lombardia|14096|1|||45.698679,9.411648
7818|097049|Missaglia|097|Lecco|003|Lombardia|7194|1|||45.708878,9.337046
7819|097050|Moggio|097|Lecco|003|Lombardia|486|1|||45.933485,9.484745
7822|097053|Montevecchia|097|Lecco|003|Lombardia|2468|1|||45.705479,9.380847
7824|097055|Morterone|097|Lecco|003|Lombardia|33|1|||45.875584,9.482146
7826|097057|Oggiono|097|Lecco|003|Lombardia|7960|1|||45.79188,9.346745
7830|097061|Osnago|097|Lecco|003|Lombardia|4357|1|||45.675678,9.391148
7831|097062|Paderno d'Adda|097|Lecco|003|Lombardia|3229|1|||45.679879,9.445149
7838|097069|Premana|097|Lecco|003|Lombardia|2256|1|||46.051588,9.426241
7839|097070|Primaluna|097|Lecco|003|Lombardia|1916|1|||45.983786,9.437643
7840|097071|Robbiate|097|Lecco|003|Lombardia|4961|1|||45.691479,9.436848
7842|097073|Rovagnate|097|Lecco|003|Lombardia|2570|1|||45.738579,9.369546
7844|097075|Sirone|097|Lecco|003|Lombardia|2200|1|||45.77268,9.322144
7846|097077|Sueglio|097|Lecco|003|Lombardia|172|1|||46.085788,9.333739
7854|097085|Vendrogno|097|Lecco|003|Lombardia|328|1|||46.034386,9.32944
7855|097086|Vercurago|097|Lecco|003|Lombardia|2784|1|||45.810482,9.424146
7858|097089|Vestreno|097|Lecco|003|Lombardia|291|1|||46.083287,9.324838
7859|097090|Viganò|097|Lecco|003|Lombardia|1767|1|||45.724679,9.324945
7860|098001|Abbadia Cerreto|098|Lodi|003|Lombardia|276|1|||45.312171,9.594159
7863|098004|Borghetto Lodigiano|098|Lodi|003|Lombardia|3740|1|||45.214768,9.499259
7864|098005|Borgo San Giovanni|098|Lodi|003|Lombardia|1596|1|||45.277869,9.434956
7866|098007|Camairago|098|Lodi|003|Lombardia|585|1|||45.205269,9.727464
7869|098010|Casalpusterlengo|098|Lodi|003|Lombardia|13895|1|||45.176868,9.649063
7870|098011|Caselle Landi|098|Lodi|003|Lombardia|1766|1|||45.102568,9.795567
7872|098013|Castelnuovo Bocca d'Adda|098|Lodi|003|Lombardia|1747|1|||45.110868,9.863668
7873|098014|Castiglione d'Adda|098|Lodi|003|Lombardia|4750|1|||45.218869,9.694163
7878|098019|Codogno|098|Lodi|003|Lombardia|14408|1|||45.161868,9.702164
7879|098020|Comazzo|098|Lodi|003|Lombardia|1466|1|||45.440973,9.464654
7882|098023|Cornovecchio|098|Lodi|003|Lombardia|219|1|||45.136668,9.799367
7885|098026|Fombio|098|Lodi|003|Lombardia|1807|1|||45.140368,9.687764
7886|098027|Galgagnano|098|Lodi|003|Lombardia|675|1|||45.357971,9.445355
7888|098029|Guardamiglio|098|Lodi|003|Lombardia|2632|1|||45.107567,9.681365
7889|098030|Livraga|098|Lodi|003|Lombardia|2508|1|||45.192268,9.54646
7891|098032|Lodi Vecchio|098|Lodi|003|Lombardia|6959|1|||45.302369,9.417555
7892|098033|Maccastorna|098|Lodi|003|Lombardia|64|1|||45.146669,9.854568
7894|098035|Maleo|098|Lodi|003|Lombardia|3329|1|||45.167469,9.761465
7895|098036|Marudo|098|Lodi|003|Lombardia|1167|1|||45.252967,9.377155
7896|098037|Massalengo|098|Lodi|003|Lombardia|3207|1|||45.264969,9.490157
7897|098038|Meleti|098|Lodi|003|Lombardia|450|1|||45.118868,9.836968
7898|098039|Merlino|098|Lodi|003|Lombardia|1264|1|||45.433372,9.429853
7899|098040|Montanaso Lombardo|098|Lodi|003|Lombardia|1524|1|||45.33577,9.468656
7900|098041|Mulazzano|098|Lodi|003|Lombardia|4808|1|||45.372371,9.397653
7905|098046|Salerano sul Lambro|098|Lodi|003|Lombardia|2214|1|||45.296569,9.385155
7906|098047|San Fiorano|098|Lodi|003|Lombardia|1635|1|||45.136368,9.722165
7908|098049|San Rocco al Porto|098|Lodi|003|Lombardia|3249|1|||45.081966,9.697165
7910|098051|Santo Stefano Lodigiano|098|Lodi|003|Lombardia|1793|1|||45.118567,9.735266
7911|098052|Secugnago|098|Lodi|003|Lombardia|1742|1|||45.232869,9.59346
7913|098054|Somaglia|098|Lodi|003|Lombardia|3202|1|||45.149467,9.633463
7917|098058|Turano Lodigiano|098|Lodi|003|Lombardia|1267|1|||45.24887,9.621461
7927|099007|Monte Colombo|099|Rimini|008|Emilia Romagna|1951|1|||43.920163,12.552348
7935|099015|Saludecio|099|Rimini|008|Emilia Romagna|2389|1|||43.875163,12.667052
7939|099019|Torriana|099|Rimini|008|Emilia Romagna|1174|1|||43.985964,12.385044
7949|101002|Caccuri|101|Crotone|018|Calabria|1780|1|||39.226995,16.776505
7950|101003|Carfizzi|101|Crotone|018|Calabria|868|1|||39.307398,16.973909
7951|101004|Casabona|101|Crotone|018|Calabria|3160|1|||39.250297,16.956509
7953|101006|Cerenzia|101|Crotone|018|Calabria|1371|1|||39.244396,16.781005
7955|101008|Cirò Marina|101|Crotone|018|Calabria|13987|1|||39.373201,17.126011
7956|101009|Cotronei|101|Crotone|018|Calabria|5500|1|||39.158194,16.780906
7958|101011|Crucoli|101|Crotone|018|Calabria|3377|1|||39.423701,17.002308
7959|101012|Cutro|101|Crotone|018|Calabria|10829|1|||39.035293,16.981912
7961|101014|Melissa|101|Crotone|018|Calabria|3245|1|||39.308599,17.02981
7963|101016|Pallagorio|101|Crotone|018|Calabria|1627|1|||39.308898,16.908307
7966|101019|Rocca di Neto|101|Crotone|018|Calabria|5614|1|||39.184296,17.008911
7967|101020|San Mauro Marchesato|101|Crotone|018|Calabria|2415|1|||39.105594,16.92561
7969|101022|Santa Severina|101|Crotone|018|Calabria|2327|1|||39.147795,16.910009
7971|101024|Scandale|101|Crotone|018|Calabria|3177|1|||39.124195,16.96081
7974|101027|Verzino|101|Crotone|018|Calabria|2373|1|||39.311098,16.860406
7975|102001|Acquaro|102|Vibo Valentia|018|Calabria|3046|1|||38.554779,16.1872
7976|102002|Arena|102|Vibo Valentia|018|Calabria|1799|1|||38.562779,16.2099
7978|102004|Brognaturo|102|Vibo Valentia|018|Calabria|766|1|||38.601281,16.341403
7980|102006|Cessaniti|102|Vibo Valentia|018|Calabria|3647|1|||38.66368,16.026795
7984|102010|Fabrizia|102|Vibo Valentia|018|Calabria|2698|1|||38.487078,16.301003
7992|102018|Joppolo|102|Vibo Valentia|018|Calabria|2274|1|||38.583377,15.897093
7993|102019|Limbadi|102|Vibo Valentia|018|Calabria|3630|1|||38.557477,15.965895
7994|102020|Maierato|102|Vibo Valentia|018|Calabria|2256|1|||38.707782,16.186498
7995|102021|Mileto|102|Vibo Valentia|018|Calabria|7157|1|||38.609579,16.069597
7998|102024|Nardodipace|102|Vibo Valentia|018|Calabria|1477|1|||38.472278,16.342504
7931|099011|Morciano di Romagna|099|Rimini|008|Emilia Romagna|5988|2|||43.913748,12.646067
7933|099013|Riccione|099|Rimini|008|Emilia Romagna|33887|2|||43.994801,12.653507
8000|102026|Parghelia|102|Vibo Valentia|018|Calabria|1377|1|||38.680879,15.922493
8001|102027|Pizzo|102|Vibo Valentia|018|Calabria|8602|1|||38.738382,16.165797
8020|102046|Vazzano|102|Vibo Valentia|018|Calabria|1231|1|||38.632881,16.248
8022|102048|Zaccanopoli|102|Vibo Valentia|018|Calabria|888|1|||38.664779,15.929793
8023|102049|Zambrone|102|Vibo Valentia|018|Calabria|1743|1|||38.69918,15.990094
8024|102050|Zungri|102|Vibo Valentia|018|Calabria|2182|1|||38.656679,15.984094
8026|103002|Anzola d'Ossola|103|Verbano-Cusio-Ossola|001|Piemonte|443|1|||45.988976,8.344519
8028|103004|Arola|103|Verbano-Cusio-Ossola|001|Piemonte|279|1|||45.808472,8.357022
8030|103006|Baceno|103|Verbano-Cusio-Ossola|001|Piemonte|961|1|||46.260882,8.320213
8033|103009|Bee|103|Verbano-Cusio-Ossola|001|Piemonte|623|1|||45.963277,8.575424
8042|103018|Caprezzo|103|Verbano-Cusio-Ossola|001|Piemonte|177|1|||45.981978,8.562824
8043|103019|Casale Corte Cerro|103|Verbano-Cusio-Ossola|001|Piemonte|3292|1|||45.917875,8.417122
8045|103021|Ceppo Morelli|103|Verbano-Cusio-Ossola|001|Piemonte|396|1|||45.971773,8.067713
8046|103022|Cesara|103|Verbano-Cusio-Ossola|001|Piemonte|606|1|||45.834472,8.366422
8047|103023|Cossogno|103|Verbano-Cusio-Ossola|001|Piemonte|537|1|||45.964077,8.509623
8050|103026|Crodo|103|Verbano-Cusio-Ossola|001|Piemonte|1483|1|||46.210781,8.320614
8052|103028|Domodossola|103|Verbano-Cusio-Ossola|001|Piemonte|18466|1|||46.113478,8.289615
8054|103030|Falmenta|103|Verbano-Cusio-Ossola|001|Piemonte|231|1|||46.07288,8.581222
8058|103034|Gignese|103|Verbano-Cusio-Ossola|001|Piemonte|789|1|||45.860674,8.509925
8060|103036|Gurro|103|Verbano-Cusio-Ossola|001|Piemonte|310|1|||46.08498,8.567722
8061|103037|Intragna|103|Verbano-Cusio-Ossola|001|Piemonte|125|1|||45.994678,8.573924
8067|103043|Massiola|103|Verbano-Cusio-Ossola|001|Piemonte|173|1|||45.912474,8.32012
8068|103044|Mergozzo|103|Verbano-Cusio-Ossola|001|Piemonte|2038|1|||45.961276,8.449522
8069|103045|Miazzina|103|Verbano-Cusio-Ossola|001|Piemonte|391|1|||45.976377,8.522223
8070|103046|Montecrestese|103|Verbano-Cusio-Ossola|001|Piemonte|1209|1|||46.16448,8.326215
8072|103048|Nonio|103|Verbano-Cusio-Ossola|001|Piemonte|883|1|||45.845773,8.377522
8074|103050|Omegna|103|Verbano-Cusio-Ossola|001|Piemonte|15373|1|||45.879774,8.408022
8075|103051|Ornavasso|103|Verbano-Cusio-Ossola|001|Piemonte|3231|1|||45.967976,8.415121
8077|103053|Piedimulera|103|Verbano-Cusio-Ossola|001|Piemonte|1673|1|||46.025276,8.261416
8079|103055|Premeno|103|Verbano-Cusio-Ossola|001|Piemonte|769|1|||45.979078,8.597824
8080|103056|Premia|103|Verbano-Cusio-Ossola|001|Piemonte|603|1|||46.262983,8.327813
8081|103057|Premosello-Chiovenda|103|Verbano-Cusio-Ossola|001|Piemonte|2054|1|||46.004176,8.328918
8082|103058|Quarna Sopra|103|Verbano-Cusio-Ossola|001|Piemonte|318|1|||45.873673,8.372622
8088|103064|Stresa|103|Verbano-Cusio-Ossola|001|Piemonte|4836|1|||45.883475,8.531825
8089|103065|Toceno|103|Verbano-Cusio-Ossola|001|Piemonte|758|1|||46.144681,8.469018
8091|103067|Trasquera|103|Verbano-Cusio-Ossola|001|Piemonte|279|1|||46.21338,8.212711
8092|103068|Trontano|103|Verbano-Cusio-Ossola|001|Piemonte|1710|1|||46.122479,8.333216
8097|103073|Viganella|103|Verbano-Cusio-Ossola|001|Piemonte|204|1|||46.052276,8.195714
